Dream Weight,Actual Weight,Age,Gender,Duration,Weather Conditions,Exercise Intensity,Height,maximum Heart Rate,Calories to Burn (Kcal)
95.92477026,99.1471327,47,Female,29,Rainy,2,1.7705839175407743,173,99146.55915639986
51.82239911,53.29612053,48,Male,44,Rainy,5,1.3029753173293697,172,254137.83593589047
71.16618901,70.36144754,38,Male,38,Rainy,8,1.4211869679815456,182,455177.9653428281
89.86160598,92.32889993,47,Female,21,Rainy,6,2.067051786746104,173,219015.84362951826
51.34057185,47.39332963,58,Female,60,Sunny,8,1.5495686013730083,162,535082.6264611046
71.96163592,73.0698458,22,Male,56,Cloudy,8,1.5858510807179047,198,763138.7267029668
61.97533397,63.63222148,21,Male,59,Cloudy,4,1.5937545135212265,199,374406.6042807095
76.00218157,76.61585344,47,Male,60,Sunny,6,1.651578901338582,173,590600.9891837037
72.14328858,71.27068858,50,Male,22,Rainy,9,1.7736638457501073,170,318880.3255073839
75.19669824,77.07838225,33,Female,20,Cloudy,1,1.7129775669536214,187,30962.54501815964
81.60729502,81.08540487,29,Female,33,Rainy,2,1.6392325032210195,191,104257.16190983029
80.0254646,83.18743186,54,Female,39,Cloudy,6,1.5801489850421324,166,344573.7370862606
81.4330817,79.34119784,56,Male,35,Cloudy,2,1.6375401438314872,164,113346.76797410476
89.95788821,89.95832512,22,Male,21,Cloudy,8,2.1945565510703005,198,373263.63824253465
68.17752158,72.02402331,50,Female,32,Cloudy,8,1.8621352340672164,170,377341.09159976797
75.40096213,74.02978481,30,Female,20,Sunny,3,1.5068215690695341,190,88143.58453414869
84.69451379,89.06908858,47,Male,23,Rainy,6,2.0255183967555266,173,274185.0044466748
81.10270969,82.42956268,28,Female,43,Rainy,1,1.717895127469498,192,69693.67229345645
93.57930497,93.95167448,31,Male,28,Cloudy,6,1.9387880947079523,189,353046.9582626963
74.22574721,76.36206657,50,Female,41,Sunny,4,1.6026525870115067,170,235129.22736874857
95.85562303,99.85444299,53,Female,43,Sunny,8,1.9150988589007878,167,596755.6033207019
73.98969315,76.60482762,45,Female,32,Rainy,6,1.795696842603664,175,291343.626785425
74.69178724,73.89560019,29,Male,49,Rainy,5,1.5100901399298388,191,401408.1504049512
96.79055517,98.15100925,29,Female,24,Rainy,9,1.7059199872499329,191,379753.78923031234
71.91712559,71.48626511,22,Female,25,Rainy,9,1.7384133315431012,198,349183.56230645016
91.90723745,89.5883034,38,Female,27,Cloudy,1,1.9502782030094254,182,46323.150178467244
51.4576409,48.1440557,60,Female,51,Cloudy,1,1.3574253633575946,160,53729.084491930225
67.21393257,71.51967097,50,Female,26,Cloudy,7,1.4715349820568813,170,245393.68215194778
78.31538749,81.97339628,48,Male,55,Sunny,1,1.8291800570114127,172,98553.79046276154
94.86837213,95.01491198,44,Female,49,Cloudy,3,1.8789391401345348,176,252512.37179383257
98.99530588,98.22441809,25,Male,56,Sunny,4,1.6860066986594582,195,464007.96821980254
90.95918714,86.5692331,50,Male,23,Sunny,3,1.9029047474517067,170,129546.39628585146
51.3843995,50.98572085,30,Female,45,Sunny,9,1.54295529131044,190,513202.03152890934
58.19940013,57.82587217,45,Female,48,Rainy,8,1.564341666548117,175,488483.2850889971
57.44193593,60.75146821,43,Female,59,Cloudy,7,1.4854319632697464,177,530027.1219373998
58.43810151,59.10912391,22,Male,44,Cloudy,2,1.508263143405502,198,130166.82056774621
69.72967049,72.18842989,29,Female,58,Cloudy,1,1.6229384882980495,191,86555.47378231882
73.88438026,71.29144755,47,Female,47,Rainy,8,1.4302401164088736,173,506247.679737928
75.43524931,75.21706157,39,Female,26,Rainy,2,1.905617431619189,181,81360.00332997757
94.44708858,94.32965663,24,Male,54,Sunny,6,1.9581055097547861,196,698396.0110571119
92.25798208,96.34996593,29,Male,36,Cloudy,1,1.6989493048497277,191,73074.7895386174
83.817719,78.90207369,33,Male,56,Rainy,3,1.6763815639195312,187,296111.35574998544
78.21280821,81.0874897,27,Female,53,Rainy,2,1.5957469102433148,193,166935.30946522357
89.70414912,91.70881755,48,Female,24,Rainy,1,1.7685703484779907,172,39256.50071623996
65.36007208,65.71412524,54,Female,20,Sunny,5,1.4011253482760027,166,125550.01489901858
88.96216717,88.03736915,27,Male,46,Rainy,1,1.6906952211692212,193,88590.67647251634
75.14298929,76.66034985,18,Female,30,Sunny,3,1.579539393587409,202,141108.53032766964
53.72099072,50.12081178,56,Female,57,Sunny,5,1.5145832288612766,164,324272.43878680177
83.54077965,84.64135348,59,Male,57,Sunny,2,1.7364816236049436,161,196159.42878631127
86.1614418,88.07064745,37,Male,58,Sunny,1,1.986914329227099,183,116679.50772805662
83.1214143,86.25089381,28,Female,33,Rainy,7,1.5980494164752217,192,373986.85730985657
92.31441336,94.02283013,48,Female,44,Sunny,5,1.8417405637940358,172,369545.7341126105
84.05100383,85.81729351,41,Male,60,Rainy,3,1.7976760133214351,179,336240.7199903568
64.53714979,68.09979414,59,Male,59,Sunny,3,1.6454175247497769,161,257603.64276311666
81.83350784,77.21294749,52,Male,21,Rainy,1,1.8933086249367552,168,36459.75199924426
80.40287328,76.69520788,59,Female,40,Rainy,8,1.7707080711964447,161,463964.4632713659
91.4546227,94.72487916,37,Female,59,Sunny,4,1.702588733911284,183,399020.76357654366
54.87383022,54.01685739,49,Male,31,Sunny,1,1.583468582521845,171,40106.54174738797
96.83137632,98.83536243,39,Female,49,Rainy,2,1.9011630085869573,181,174600.12185214405
93.10739162,89.19164793,60,Male,38,Cloudy,5,2.168009830535804,160,376783.38074854517
61.95702244,60.02479412,27,Male,25,Sunny,9,1.7247204031976662,193,352558.909872045
59.74449251,63.83185643,21,Male,56,Rainy,7,1.3713447221400188,199,581104.2153971004
56.10091328,51.8985868,18,Male,30,Rainy,6,1.4673333999594813,202,249414.23988002792
85.26928839,82.67318861,47,Male,42,Sunny,9,2.0880661182629967,173,729985.5251498561
64.68724952,61.73802621,59,Male,53,Sunny,2,1.5897747912798306,161,142406.36350387943
81.38786211,82.26202649,41,Female,37,Cloudy,6,2.079048988162166,179,371812.11247781856
62.06317652,66.8463838,54,Female,54,Sunny,5,1.7740837487584695,166,373008.417218273
63.4261137,64.81818445,44,Male,36,Sunny,2,1.55348388680938,176,104577.12967366596
91.11749627,87.63845035,44,Female,39,Cloudy,9,1.636328430523172,176,552614.5046550476
55.81783505,52.48262912,26,Male,42,Sunny,7,1.5904250225469976,194,413691.73668843764
88.5032515,87.15914058,26,Male,51,Rainy,8,1.7014286404497685,194,785378.2172480585
50.8224185,50.8347352,43,Male,21,Rainy,5,1.3831752524772087,177,124852.32386951234
53.21295434,51.10336785,59,Female,31,Cloudy,5,1.64041588936733,161,181795.88618041703
99.55473566,102.9929649,18,Female,51,Rainy,6,1.7667605008633036,202,572027.6329769118
99.26687463,100.409121,46,Male,42,Sunny,10,1.7739242898952285,174,849957.0495182426
52.41514461,57.32170171,58,Male,50,Cloudy,9,1.5198014291633688,162,565374.3946489668
75.6045618,76.68313837,54,Female,52,Rainy,5,1.4893505795802113,166,359908.3254159483
77.1036599,80.9314012,19,Male,34,Sunny,2,1.7921661825795616,201,130886.23223695057
57.46553998,58.76729058,31,Male,47,Rainy,5,1.7336093629449993,189,359935.2884167278
93.819904,89.97080275,53,Female,40,Rainy,7,1.8763488463459004,167,456779.6479756188
60.51947414,64.30676929,53,Female,32,Rainy,2,1.5105866688418317,167,81966.55652043708
81.12209696,85.28806776,55,Male,45,Cloudy,1,1.6793915738466425,165,77610.20670313758
60.37965462,60.65949591,59,Female,30,Sunny,3,1.4658404509417489,161,108644.28573433714
51.81580972,53.57624039,42,Female,24,Cloudy,3,1.254640327365968,178,82788.4849179101
56.0557289,57.98935372,43,Male,21,Sunny,7,1.760444417240389,177,215497.83220021386
90.88868318,88.56994757,25,Female,37,Sunny,7,1.6366902640876984,195,431337.5507894872
74.42985904,79.13417967,56,Female,53,Cloudy,4,1.60043923202828,164,303728.76070006046
62.78365084,60.34126627,28,Male,31,Sunny,8,1.3516437541728161,192,343840.0418979877
71.22741086,74.08596309,25,Male,36,Sunny,2,1.8813855391995,195,132612.73688005705
81.50519632,79.89739184,59,Male,23,Cloudy,4,1.5896315452700478,161,145973.505409113
71.28689701,68.49495439,33,Female,49,Sunny,1,1.725648807660101,187,72161.41034901404
79.57403534,77.83211543,43,Female,25,Sunny,8,1.805140204893418,177,308069.8013714382
85.74043694,85.84625183,47,Female,33,Sunny,4,1.576882962908652,173,201487.65550070658
67.11798402,62.71791004,36,Female,38,Sunny,7,1.5056630550043857,184,355939.90100234345
72.84365099,77.33125001,29,Male,34,Cloudy,10,1.8452511179556015,191,627392.4010828935
53.97509257,57.68647992,26,Female,53,Cloudy,8,1.612489651380903,194,580027.4096988506
59.93988238,60.19393177,53,Male,32,Rainy,3,1.3129258556907035,167,117501.33331859122
83.44763566,81.13759877,34,Male,53,Rainy,1,1.5661254379216816,186,91898.18444415617
62.45592287,60.12245509,58,Female,58,Rainy,10,1.3792015399604818,162,684215.5479922525
67.44895934,70.89306958,19,Female,20,Sunny,3,1.6171659661067415,201,91312.15384236771
76.07467014,75.83925784,28,Male,37,Sunny,9,1.5941610390600476,192,569583.9858358231
82.93990788,84.49237211,31,Male,34,Cloudy,4,1.8999379704517536,189,266029.53760013543
67.04031695,66.32100031,27,Male,23,Cloudy,6,1.5527223472498457,193,216485.6915925614
70.22703108,74.6727155,35,Female,45,Rainy,4,2.0000007823477945,185,289105.5316679724
59.25274296,62.806158,42,Male,23,Rainy,3,1.811438322295562,178,107684.94312209918
56.70202182,55.82983047,27,Male,28,Cloudy,2,1.294578419467736,193,73040.99164931278
72.37644914,72.74311051,25,Female,48,Rainy,8,1.6038198756601274,195,579402.9851003434
64.19400486,65.26670183,58,Female,52,Rainy,8,1.5653593733622453,162,534527.7706868876
89.82247479,86.77285886,40,Male,47,Cloudy,10,2.0652790816481947,180,947005.5480722829
63.20376514,60.10804264,44,Female,26,Rainy,7,1.6634969556975474,176,241740.30374442678
91.33557372,91.59326993,49,Female,60,Sunny,8,1.9587686311841037,171,810821.9947121018
61.91505014,63.93670502,34,Female,23,Sunny,4,1.7350899100343513,186,131479.64402126955
78.97787301,82.68880836,55,Female,32,Sunny,6,2.0085677910383417,165,306493.5768131708
91.16673781,90.81331646,52,Male,51,Rainy,1,1.6911482142694998,168,92889.66746077022
84.23595523,84.48360848,46,Male,26,Cloudy,4,1.913002413671256,174,195218.06315724915
89.44935633,84.70153079,22,Male,33,Rainy,5,1.6669555183992388,198,313200.7496101151
76.23932905,71.68720845,48,Male,32,Rainy,9,1.468242906289593,172,426490.35907191137
65.57096087,61.31856621,39,Female,40,Rainy,7,1.5068447776885368,181,367515.762284098
53.79907407,57.46415217,40,Female,33,Rainy,7,1.3165832557275903,180,280351.1882880318
82.74285198,86.6758373,57,Male,40,Cloudy,5,1.7934088580099103,163,357325.22065341123
72.16551576,73.91353085,37,Female,53,Cloudy,10,1.7029397237059754,183,794169.0374722524
92.11527986,93.34223444,25,Female,44,Rainy,1,2.1015738150980114,195,81556.03323049792
67.09934664,65.67868718,49,Female,43,Rainy,3,1.814174187753121,171,181217.26289979962
52.03906624,50.29156537,52,Female,50,Rainy,8,1.2011449951176012,168,423837.5297855291
98.50199141,101.3627273,33,Female,45,Rainy,3,2.3365999197628438,187,265394.1772555599
64.59871581,64.1737888,56,Male,44,Rainy,5,1.5625015958296546,164,303606.7681662953
61.09161295,56.67225473,54,Male,46,Sunny,4,1.290528490746107,166,213507.49475614348
95.45129239,93.17778628,18,Male,30,Cloudy,3,2.1408008285846485,202,203566.42083878396
54.89056582,52.61977393,50,Male,21,Cloudy,6,1.44365575620549,170,151485.95810164633
69.81037467,67.70288755,20,Female,38,Cloudy,3,1.4692970466169288,200,164414.2001887123
69.2882202,73.75267579,51,Male,46,Cloudy,3,1.9568457421388104,169,238186.6019511242
91.45388803,93.7695324,48,Male,28,Rainy,2,2.0566347627303547,172,115308.22509903743
83.6292619,79.1425633,39,Male,51,Rainy,10,1.5301582609178113,181,847392.9836717246
97.14915709,101.6653782,42,Female,30,Rainy,4,2.142260213118835,178,224340.5959487538
51.4368773,53.72205363,33,Male,43,Rainy,7,1.464963491653669,187,398455.17096983746
98.64970326,97.70598178,59,Male,37,Sunny,4,2.003687583541587,161,299545.44496874366
96.32577335,95.45546512,55,Female,40,Cloudy,3,1.7227888541847929,165,195100.76075893064
54.86940553,50.88608023,57,Male,40,Sunny,10,1.556827731527826,163,477446.1780806056
71.1160224,74.4211064,53,Female,30,Sunny,8,1.850446980081551,167,355090.4268744155
62.85014688,67.55512477,59,Female,53,Sunny,6,1.5524004619735254,161,412680.97079389304
52.14969589,52.54088208,50,Male,28,Rainy,6,1.3204070347109174,170,191867.00957483292
52.78439547,57.39207495,23,Male,43,Sunny,8,1.4229799067380053,197,484888.8757599593
59.22414901,63.75796751,28,Female,20,Sunny,7,1.85272300747859,192,208585.5118594572
56.87443355,58.55395136,36,Male,20,Cloudy,9,1.630101572681933,184,261130.14559799634
94.44507645,90.39135113,26,Female,52,Rainy,9,1.82990542358845,194,813274.733291348
98.48382844,97.95316699,27,Female,25,Cloudy,8,1.804794463828647,193,359116.252010129
79.19035388,77.8107058,31,Male,42,Cloudy,8,1.5963531381930252,189,578220.6852648014
66.51877595,70.29204271,53,Female,22,Cloudy,7,1.8112294123520376,167,220098.70819644883
52.74286284,50.69288575,40,Male,51,Cloudy,10,1.5660161724850397,180,658892.3332998436
55.96608785,60.28956555,34,Male,49,Cloudy,10,1.505528261491742,186,698517.697957986
88.83477822,92.05057752,30,Male,28,Sunny,2,1.850385694006127,190,114198.20616898293
61.19282768,58.54191935,34,Female,31,Sunny,10,1.4159207376286749,186,396912.33555151214
74.42461398,75.27823413,21,Male,43,Rainy,8,1.5914535900412015,199,599036.8116921317
51.90115459,55.67243795,41,Female,47,Cloudy,3,1.3892254056380144,179,171349.97707903327
59.48475388,58.70671515,37,Female,42,Rainy,4,1.3255522906255073,183,208471.21589747578
80.04036931,80.93167321,54,Female,33,Sunny,3,1.56620578440618,166,143288.51468400855
76.62792848,77.85734774,59,Female,45,Sunny,3,2.0415246285194426,161,208512.12030305897
82.88716961,83.61855067,40,Female,33,Cloudy,5,1.8581118594952648,180,267837.3706993253
60.81379746,61.16772245,39,Female,43,Rainy,8,1.415970427820906,181,441354.94740371895
72.22116038,71.94835443,57,Male,22,Cloudy,4,1.971074773017529,163,147363.38213254436
99.57105629,101.9284632,41,Male,27,Rainy,5,1.793779534784637,179,281066.68173152895
86.80950042,91.47555555,23,Female,31,Cloudy,9,1.7555123242295538,197,484828.11528058926
72.0278359,76.37088372,52,Female,51,Cloudy,10,1.6397709022326055,168,732684.1495079555
91.83782842,89.09778147,19,Female,35,Cloudy,4,1.8119975672473005,201,245079.3844220825
84.66712273,88.38848489,36,Male,39,Sunny,9,1.6618976703630488,184,654852.0036515734
60.09150103,62.86007961,47,Female,33,Rainy,5,1.4511182467010038,173,210359.58718197074
83.10601777,80.94274272,33,Female,33,Sunny,6,1.7537809049964783,187,316107.36952735024
50.28801771,51.30932495,56,Female,44,Cloudy,10,1.239371792351446,164,467952.1919965763
98.72978915,95.65025386,32,Female,39,Rainy,1,1.7612196175172272,188,67826.33266306002
95.69423258,95.10355469,36,Female,42,Rainy,5,1.6744920851000513,184,354877.5758183094
93.38423973,90.9199494,32,Male,44,Cloudy,10,1.750976944074294,188,864620.4149321436
93.51612739,88.5717969,31,Male,57,Rainy,5,1.7680056156726476,189,555019.618538722
58.75791526,55.76601144,18,Female,48,Cloudy,10,1.4595634477958415,202,641997.1506781592
56.94032628,58.04737148,32,Female,54,Rainy,2,1.378283201356772,188,137461.23142443591
97.86980277,98.25590825,26,Male,41,Sunny,2,2.16273287460691,194,188189.17256662674
68.55923369,68.24464854,48,Male,29,Rainy,1,1.422635899808517,172,40973.01321944613
80.52541955,81.46679323,59,Male,35,Rainy,10,2.00751702486759,161,632882.9671976933
77.54954765,77.09684081,27,Male,24,Cloudy,9,1.848355492810129,193,400674.63830352866
90.91167331,95.82176784,35,Female,52,Rainy,7,1.876657352311557,185,641912.3019263865
96.60533867,101.5133637,28,Male,39,Cloudy,10,1.737610045846499,192,828071.2418513476
50.56121275,55.41527591,52,Male,33,Cloudy,3,1.690265443582989,168,133324.7689364329
56.43225561,61.09023392,19,Male,57,Rainy,3,1.8055164906337282,201,284782.07093351363
55.37106689,59.29253661,18,Female,54,Rainy,6,1.4169182131567732,202,439633.12090383883
74.43644145,75.33957928,21,Male,25,Sunny,3,1.8847566866094256,199,141222.30581385174
50.15719277,52.02615637,31,Male,56,Cloudy,5,1.3055249330121335,189,346049.43302759563
72.50406684,75.1770531,54,Female,43,Rainy,3,1.4970296922674773,166,177080.2361197412
67.76281447,64.5266671,51,Female,56,Rainy,5,1.7381713106697632,169,381339.4375613739
85.04862257,80.12468859,47,Female,38,Sunny,2,1.5528665919662235,173,111421.62898429781
98.10412211,93.61037804,29,Male,29,Sunny,5,1.6956242183810517,191,288775.8080654273
59.6428705,56.40817284,46,Male,48,Cloudy,3,1.394331469360834,174,180296.63477045915
65.25990852,62.35928088,55,Male,50,Rainy,3,1.3638565018815885,165,189910.35318035015
56.06666025,58.75270324,18,Male,50,Sunny,3,1.3915216707801192,202,216161.5822670489
85.45129447,87.73021214,57,Female,28,Sunny,4,1.9679208061394085,163,181628.8473888637
97.81400579,94.32819881,26,Male,59,Sunny,3,1.8190466862660473,194,367706.0630028064
94.50569105,90.51900516,52,Male,20,Cloudy,4,1.7826419875537627,168,148906.48015644567
87.54876103,87.43605223,46,Female,37,Rainy,9,1.7597602786118383,174,533501.9337918243
53.73260565,49.6828942,60,Female,40,Rainy,8,1.4216712327419796,160,348046.2305826769
55.53891084,57.09360778,55,Female,31,Rainy,7,1.328950238802643,165,249353.91340162992
67.65125997,63.31113777,34,Female,60,Rainy,3,1.6292046462159087,186,250296.96426423814
52.38160658,51.5820087,55,Female,45,Sunny,8,1.4314385758958499,165,406757.34189411625
76.81344166,73.15312368,53,Male,59,Cloudy,6,1.95721891111208,167,604201.0946978112
85.53140471,88.89667114,30,Male,55,Sunny,8,1.6214113017916287,190,830331.0342766484
73.64980702,73.3936895,37,Male,53,Sunny,6,1.5468218334455415,183,510036.40184044087
92.32791907,93.74600738,58,Female,33,Sunny,10,1.869476594911255,162,542020.4391843011
53.30747496,55.3824446,43,Male,55,Rainy,7,1.6546594769581593,177,531408.0669198921
95.57394291,91.60142185,26,Male,35,Cloudy,5,2.0271093179059902,194,374631.9517828186
83.5911934,86.30990968,21,Male,46,Cloudy,6,1.8146479433856308,199,550975.600611788
85.11249885,89.89991683,29,Male,57,Sunny,8,1.633996971151823,191,871996.639495635
91.96589435,96.96550754,45,Female,43,Cloudy,10,2.0821646267812612,175,771608.1893276625
99.25099654,102.3021725,57,Female,39,Sunny,2,1.834254825720908,163,133771.8200610353
86.40847335,83.1075405,49,Male,53,Rainy,1,1.7544034825788504,171,93572.50442250879
91.49715246,94.23245234,21,Male,36,Sunny,9,1.6772496613335899,199,659822.5255772423
75.64514223,75.12069522,21,Male,21,Sunny,8,1.7204012739054755,199,302594.46423520905
98.98597766,96.95448078,41,Male,27,Rainy,10,1.7261866250218112,179,535383.3078965594
73.68698332,78.66237206,51,Female,42,Cloudy,8,1.6100235050276406,169,488187.5833955847
62.09689157,64.83302914,45,Female,60,Sunny,1,1.4182399115845796,175,77497.48470398897
80.58425557,79.67153202,60,Male,25,Sunny,9,1.804478725204338,160,378240.94230693794
89.73538872,89.2733785,49,Male,46,Sunny,7,1.7023107107994926,171,587045.722524451
73.69510147,70.89227544,24,Male,47,Rainy,5,1.652619053558498,196,398313.1790000148
71.8272265,74.16900366,30,Male,42,Rainy,6,1.5995389291475985,190,423186.84428100014
93.45937536,90.23921602,49,Female,38,Cloudy,8,1.6967808449499855,171,485040.4318359434
65.29427778,70.20379551,21,Female,44,Sunny,4,1.6941927273364485,199,269402.9191057251
70.12096408,74.56400464,35,Male,24,Sunny,4,1.6247580984294303,185,160158.94863344292
70.91322068,67.49215581,46,Male,41,Sunny,8,1.6388245758186955,174,497866.05870560353
63.07278726,62.68789376,41,Female,51,Rainy,2,1.3945087099814573,179,130739.1886989995
56.7213878,58.69766403,42,Male,27,Rainy,4,1.6394466333434088,178,153691.67278995248
58.23184083,58.9912116,42,Female,31,Sunny,8,1.4652980604655608,178,313763.1700537628
80.33186181,81.6119992,26,Male,23,Sunny,8,1.6659513082472681,194,337383.5014442886
98.86357696,102.3882626,22,Male,60,Rainy,1,2.1554399859030946,198,142173.55219722574
64.70342973,65.1594228,60,Female,38,Sunny,2,1.5845025260467764,160,97371.28095526775
61.85569008,66.22566804,26,Female,24,Rainy,1,1.7756327330369595,194,35939.82655345752
69.52864052,72.37910623,54,Female,50,Sunny,7,1.6937161003628616,166,492721.5451204286
91.51187606,88.85741378,35,Male,28,Cloudy,4,1.8507465487112766,185,220445.4606073666
58.88015265,57.52286989,57,Female,20,Rainy,4,1.7167922515408405,163,101164.73739201459
84.38058725,79.63714232,49,Male,34,Sunny,7,1.652311558470159,171,397467.64279186697
69.29576841,65.72583638,29,Male,53,Rainy,8,1.8114292187921595,191,709590.6747224361
89.3215608,90.24824648,37,Female,55,Sunny,10,2.0492802137430437,183,966226.5499799851
93.54861321,95.2920335,28,Female,22,Sunny,10,1.7236302433151487,192,383129.7982937773
94.75445924,96.06977401,40,Female,41,Cloudy,2,2.191334279956115,180,151013.2959364717
67.72850499,66.81281498,42,Female,27,Sunny,2,1.476465524809445,178,72411.84646412541
74.59373128,75.19528071,45,Female,27,Rainy,5,1.7893052106497986,175,202824.0695229315
63.5118384,65.71763344,39,Male,43,Sunny,7,1.5397909311099462,181,447383.46471363836
83.17555636,80.74262354,32,Female,46,Sunny,10,1.665294677775585,188,722921.432282658
60.58724823,61.76751465,60,Male,46,Rainy,8,1.7067479883596284,160,513105.9892437796
71.20211374,70.67140056,50,Female,39,Cloudy,3,1.7064981384243236,170,165351.9540186745
66.0984089,62.85780514,53,Male,38,Sunny,3,1.4859899085611703,167,153069.34727401577
66.79584844,68.76215853,59,Female,37,Cloudy,6,1.4032690356024913,161,280319.27282875666
71.83723817,69.4800604,50,Female,32,Sunny,7,1.851589617878963,170,324172.25839884544
97.77798736,100.8639396,21,Male,50,Sunny,7,2.291635089375691,199,847061.2073744078
72.64316198,69.40154407,31,Female,43,Cloudy,9,1.8125111297560672,189,586937.7550673095
71.18944665,66.19645976,32,Female,26,Cloudy,4,1.4225829476653087,188,141634.257501093
87.6578841,86.58270963,50,Female,30,Sunny,7,1.7297469576555213,170,329195.773920361
53.08597769,54.41119747,37,Male,47,Rainy,4,1.542431434608847,183,253324.85969918262
61.06636251,59.54011518,32,Male,56,Rainy,9,1.353207407498512,188,682295.623594198
97.92398044,95.88345962,56,Female,33,Cloudy,9,1.742351402862607,164,484563.7612667538
60.85224842,64.76070855,18,Female,29,Cloudy,4,1.5839931385217194,202,169269.0961680019
60.91210094,62.71032988,25,Female,57,Rainy,7,1.825006636050677,195,592360.378023295
67.96568963,64.30481782,32,Male,24,Cloudy,7,1.7621966880864524,188,271129.7962711344
58.29608754,53.36747226,59,Female,57,Rainy,6,1.415940906676166,161,384500.51403576176
53.73407842,55.85553212,26,Female,38,Sunny,10,1.5366288485717523,194,504471.5546644442
79.80167412,80.04380652,32,Male,60,Rainy,5,1.598570284297748,188,523859.62661487894
64.59722692,61.11632834,45,Female,47,Rainy,9,1.70089504210529,175,568860.1172423762
82.69278681,78.49825035,55,Female,60,Cloudy,6,1.8814612573235683,165,546549.4866619048
95.23678744,91.68087007,34,Male,55,Rainy,6,1.854232993691985,186,664434.8799001892
66.19833648,61.62245572,18,Male,57,Sunny,2,1.7826706254427132,202,190064.86665711098
99.66097261,101.3648142,43,Female,55,Cloudy,3,1.830878942452706,177,291378.40599107597
53.27355362,58.00317301,24,Female,47,Cloudy,10,1.717159150677707,196,663641.9954806091
97.05631379,94.28464187,31,Male,32,Cloudy,10,1.8726247954700341,189,663737.275673107
51.64540577,51.09039467,60,Male,48,Cloudy,10,1.3554574434149025,160,519688.341354625
84.72696378,82.39182961,26,Male,60,Sunny,9,1.63193646240316,194,986974.0107799211
62.68314984,57.75773425,59,Male,49,Sunny,7,1.4545382115668695,161,420254.6629430195
90.97091157,94.80011558,33,Male,51,Sunny,4,1.7535613793455755,187,410568.81989213324
51.96987388,54.53767515,22,Male,56,Cloudy,9,1.2669964167831784,198,656278.9704569939
89.88907353,88.17537088,28,Female,22,Rainy,10,1.7904242673033741,192,373204.50035834796
50.56977151,46.50087604,32,Male,48,Cloudy,9,1.169667359380986,188,471309.2360963202
60.85883732,57.4168592,21,Female,54,Rainy,3,1.5782295606184045,199,222998.218814121
69.41880123,67.01157952,57,Female,46,Sunny,9,1.7746979044614384,163,567279.5614621679
86.82503871,89.0123574,31,Male,52,Rainy,1,1.6483118956906468,189,98586.71840314654
51.0347197,53.27258113,44,Female,28,Sunny,6,1.5402502481240865,176,206111.48620909595
97.53691063,96.73691007,46,Male,29,Cloudy,5,1.8201998288421526,174,289524.15090002515
98.88972655,97.21901028,60,Female,48,Rainy,7,1.8846218967883086,160,561332.7053658839
88.15962463,87.82381873,55,Male,25,Sunny,6,1.9061798623733197,165,280121.76232181495
88.29211117,89.51462125,24,Male,48,Rainy,8,2.191916712048819,196,846045.0090234159
97.37941524,99.22278628,31,Female,42,Cloudy,10,1.9350493295003055,189,768748.8425443489
88.34916162,85.33116113,51,Male,32,Rainy,1,1.8173131990537341,169,58052.64543630391
89.38288008,91.4459477,54,Male,56,Sunny,3,1.760085636866399,166,311063.83702280634
73.44049921,77.67873809,60,Male,47,Sunny,8,1.780170588625457,160,617658.1777970807
73.97695683,74.13113961,60,Male,30,Cloudy,8,1.66945624126126,160,370091.74260874774
90.44467084,93.43334642,39,Female,54,Sunny,9,1.6525588272514937,181,804166.6452077308
76.85277407,78.00177188,45,Male,25,Cloudy,2,1.6278497765049333,175,82954.59228105389
91.15082533,89.571121,19,Male,35,Sunny,2,1.6421821789060633,201,137799.6574985814
64.30283215,61.43390244,26,Female,52,Rainy,7,1.7706253918008619,194,528394.0633763017
56.13419227,54.628443,40,Female,47,Sunny,9,1.2574317521117635,180,494527.00278226985
82.84259122,83.8698461,39,Male,33,Sunny,8,1.5518127250576095,181,458113.4593086076
74.24481058,72.52036458,60,Male,53,Cloudy,4,1.5679514069515899,160,312012.5273485576
97.50886731,95.66822165,58,Female,39,Sunny,9,1.7329971749331226,162,567910.8292075328
72.83469184,76.42392404,52,Male,30,Sunny,10,1.5024355787771377,168,461408.44338570855
80.88694636,85.2359183,27,Male,49,Sunny,4,2.0796770970424387,193,406705.0247218102
65.88953818,70.06582447,31,Male,48,Cloudy,6,1.6788504489560074,189,477137.4280930304
71.39980543,75.94318629,34,Female,39,Sunny,9,1.5568529739450303,186,521211.3759280819
87.82084165,89.56335415,23,Female,36,Sunny,2,1.7826834644767686,197,124449.8884646366
96.05879193,100.6023174,33,Male,42,Rainy,9,2.0694149499845906,187,847439.1377066432
55.20174341,50.33295346,26,Female,58,Rainy,7,1.3487077762614668,194,494618.2248305515
90.92660827,90.90626568,53,Female,25,Cloudy,8,1.8083233332329633,167,323786.36147570645
97.32624054,93.02843636,38,Female,23,Cloudy,2,1.904567138511083,182,79732.80512445606
57.55906386,56.74892433,46,Male,31,Cloudy,2,1.7454242036465126,174,88357.09370389623
87.82267314,84.66381767,36,Female,28,Rainy,5,1.833700757652359,184,229975.17434012666
77.41347428,81.72246504,45,Male,39,Rainy,7,1.722943396544198,175,478998.53823888634
73.58592124,76.56901148,47,Female,57,Sunny,2,1.599863292149117,173,165043.98986522263
98.88919849,101.1755191,39,Male,41,Sunny,7,1.7846313189648746,181,596630.5238145818
